Datetime,AAPL,AMZN,FB,GOOG,MSFT,TSLA
2021-04-29 13:58:00-04:00,133.80999755859375,3469.02001953125,327.7799987792969,2428.080078125,250.97999572753903,675.8800048828125
2021-04-29 13:59:00-04:00,133.82000732421875,3470.300048828125,327.6000061035156,2428.570068359375,250.9900054931641,676.864990234375
2021-04-29 14:00:00-04:00,133.7899932861328,3468.0,328.0,2428.264892578125,250.9900054931641,675.3150024414062
2021-04-29 14:01:00-04:00,133.7899932861328,3466.0,328.0299072265625,2427.530029296875,251.02999877929688,675.1900024414062
2021-04-29 14:02:00-04:00,133.7801055908203,3466.360107421875,327.2900085449219,2426.050048828125,251.02999877929688,674.9970092773438
2021-04-29 14:03:00-04:00,133.7855987548828,3465.639892578125,327.2200012207031,2426.068115234375,251.01499938964844,674.6766967773438
2021-04-29 14:04:00-04:00,133.76170349121094,3466.02001953125,327.2850036621094,2425.800048828125,250.97000122070312,674.760009765625
2021-04-29 14:05:00-04:00,133.8000030517578,3470.4501953125,327.7300109863281,2427.1650390625,250.9199981689453,674.9625244140625
2021-04-29 14:06:00-04:00,133.8800048828125,3471.75,327.9800109863281,2428.284912109375,251.0399932861328,675.2000732421875
2021-04-29 14:07:00-04:00,133.93499755859375,3470.0,328.010009765625,2427.669921875,250.9900054931641,675.4199829101562
2021-04-29 14:08:00-04:00,133.968994140625,3470.0,328.06500244140625,2427.7099609375,250.97999572753903,675.52001953125
2021-04-29 14:09:00-04:00,133.97650146484375,3472.110107421875,328.4549865722656,2428.0048828125,250.9900054931641,674.8049926757812
2021-04-29 14:10:00-04:00,134.00999450683594,3471.14501953125,328.75,2426.679931640625,250.9900054931641,675.1649780273438
2021-04-29 14:11:00-04:00,134.1269989013672,3472.110107421875,328.9150085449219,2428.820068359375,251.07000732421875,675.5800170898438
2021-04-29 14:12:00-04:00,134.2449951171875,3474.212158203125,328.7900085449219,2430.02490234375,251.1000061035156,676.7999877929688
2021-04-29 14:13:00-04:00,134.17999267578125,3472.5703125,328.8699951171875,2430.6650390625,251.0399932861328,676.8475952148438
2021-04-29 14:14:00-04:00,134.1699981689453,3472.822509765625,328.8301086425781,2432.070068359375,250.9900054931641,676.8900146484375
2021-04-29 14:15:00-04:00,134.11000061035156,3471.31494140625,328.5150146484375,2429.75,250.9499969482422,675.9500122070312
2021-04-29 14:16:00-04:00,134.081298828125,3470.340087890625,328.2250061035156,2429.75,250.9900054931641,675.8800048828125
2021-04-29 14:17:00-04:00,134.19020080566406,3469.570068359375,328.25,2428.06005859375,251.1100006103516,676.6199951171875
2021-04-29 14:18:00-04:00,134.27499389648438,3467.10009765625,328.69500732421875,2429.139892578125,251.25,676.9400024414062
2021-04-29 14:19:00-04:00,134.2550048828125,3469.429931640625,328.7349853515625,2430.699951171875,251.2998962402344,677.5999145507812
2021-04-29 14:20:00-04:00,134.14500427246094,3467.02001953125,328.94500732421875,,251.2082061767578,676.8099975585938
2021-04-29 14:21:00-04:00,134.18760681152344,3467.25390625,329.2799987792969,2431.094970703125,251.3600006103516,677.6898803710938
2021-04-29 14:22:00-04:00,134.19000244140625,3469.340087890625,329.1400146484375,2430.010009765625,251.44000244140625,678.7249755859375
2021-04-29 14:23:00-04:00,134.1750030517578,3468.110107421875,328.94500732421875,2429.2900390625,251.32000732421875,678.6500244140625
2021-04-29 14:24:00-04:00,134.14500427246094,3467.409912109375,328.81500244140625,2429.239990234375,251.3300018310547,679.2780151367188
2021-04-29 14:25:00-04:00,134.16000366210938,3467.260009765625,328.8900146484375,2429.3701171875,251.2899932861328,679.0750122070312
2021-04-29 14:26:00-04:00,134.13009643554688,,,,,
2021-04-29 14:26:20-04:00,,,,2429.47998046875,,
2021-04-29 14:26:34-04:00,,,328.8800048828125,,,
2021-04-29 14:26:41-04:00,,3466.5400390625,,,,
2021-04-29 14:26:56-04:00,,,,,,678.4949951171875
2021-04-29 14:26:58-04:00,,,,,251.22999572753903,
2021-04-29 14:27:01-04:00,134.13760375976562,,,,,
